"ParentPartNumber","Name","Price"
"11501540","Blue Sapphire & Diamond Earrings 14kt White Gold","999.99"
"100300632","Oval Cut 4.50 ct VS1 Clarity H Color Diamond Platinum Solitaire Ring","99,999.99"
"100300482","iFLY Birthday Swooper Package eCertificate","599.99"
"100171865","Aspen Court 9-piece Dining Set","1,899.99"
"11676703","Linea Italia Trento Line Bookcase 3-Shelf Oatmeal ","164.99"
"100311019","Traveler's Choice Loudmouth Drop Cloth 2-piece Hardside Spinner Set","129.99"
"100321172","Rawlings 4-piece Top Grain Leather Living Room Set","4,499.99"
"11151265","Bubble Wrap Air Cellular Cushioning 3/16 in. Thick x 12 in. W x 175 ft. L SEL 88655","23.99"
"100301405","Drolet Eastwood 1800 Wood Stove","899.99"
"100102728","Fellowes Tablet Riser White/Gray ","17.99"
"100220560","Simmons Beautyrest® YourForm™ 15"" Queen Memory Foam Mattress with Foundation","899.99"
"100323593","Brother HL-3180CDWB Color Laser Printer","299.99"
"100327619","Samsung 7.4CuFt GAS Steam Dryer with Sensor Dry in White","679.99"
"100235219","Sealy Posturepedic Plus Series Ashton Cushion Firm King Mattress Only","699.99"
"11150903","Office Impressions Classification Folder 6-Section Letter Red 2/5 Cut 10ct OFF 82010","29.99"
"100301083","Greenworks 24V Drill Driver and Impact Driver Combo","99.99"
"11540398","Kirkland Signature Glucosamine & Chondroitin, 220 Tablets","18.99"
"100152773","youtheory Mens Collagen Advanced Formula, 390 Tablets","18.49"
"100213127","Sleep Science Marina 10"" Memory Foam Queen Mattress with Adjustable Base","2,099.99"
"100317480","Whirlpool 4-Piece GAS 25CuFt 3-Door French Door Refrigerator Kitchen Suite in Stainless Steel - WRF736SDAM, WGG745S0FS, WDT920SADM, WMH53520CS","3,949.99"
"11152190","Tripp Lite Protect It! Surge Suppressor 6-Outlet TRP TLP606","9.69"
"11611098","Pink Sapphire Stud Earrings 14kt White Gold","599.99"
"100245716","Adidas Ladies’ Climalite Superlite No-Show Sock 6-pair","9.99"
"100018830","Alera Steel Folding Chair w/Padded Seat Graphite 4ct ","94.49"
"100019724","HON Ignition Series Black Fabric Executive High-Back Chair ","348.99"
"100057259","200 Total Servings of Precooked Pinto Beans, Emergency Storage with Gamma Lid","69.99"
"100285348","Komar Girls' Plush Robe, Owls","9.97"
"100146100","D'Artagnan USDA Certified Organic Whole Chicken 5-pack","79.99"
"11513442","Swingline S.F. 1 Standard Economy Staples, 210 Count Full Strip, 5,000ct SWI 35108","0.89"
"100296169","Leisure Time Products 54"" Inground Basketball Hoop - Do It Yourself or Installed","1,099.99"
"100099590","Heart & Round Brilliant 0.65 ctw VS2 Clarity, I Color Diamond 14kt White Gold Necklace","1,899.99"
"100102343","ES Robbins Natural Origins Chair Mat for Carpet 36"" x 48"" Clear ","50.79"
"100107741","Great Northern Popcorn’s Good Time 8-oz Popcorn Machine ","169.99"
"100294628","Carter's Girls' Blanket Sleeper 2-pack, Kitty and Snowmen","14.99"
"11150841","Office Impressions Hanging Folders With Index Tabs Green 1/5 Cut Letter 25ct OFF 82021","5.89"
"11133907","Wilson Jones Heavy-Duty Vinyl View Binder, 1 inch Black, Each WLJ 38514B","6.89"
"100172308","Kirkland Signature Supreme Diapers Size 6; 120ct","38.99"
"100285840","14kt Two Tone Gold Diamond Cut Mom Pendant with 18"" Chain","99.99"
"100059493","Arianna 26"" Swivel Barstool","269.99"
"100286644","Character Girls' 2-piece Pajama Set, Care Bears","9.99"
"100310665","Vigoss Girls' Crop Pant, Punch ","12.99"
"100311402","Digital Height Adjustable L-Shape Desk with Hutch, Lateral File and 36” Commercial Bookcase- Bark Grey","1,099.99"
"100244931","Chambers Dual Storage 5-piece Queen Bedroom Set","2,599.99"
"100315855","Doctor Who: The Complete Visual Collection","24.99"
"100169674","Mobil 1 Advanced Full Synthetic Motor Oil 5W-20","36.99"
"11606432","Eco-Products Blue Stripe Cold Drink Cups 12oz Clear 50ct ","6.99"
"100021362","Rolodex 62562 Mesh Paper Clip Dish Black","2.99"
"100231947","600TC Tencel® 6PC Sheet Set - Queen ","149.99"
"11128324","HON Brigade 600 Series 36""W 4-Drawer Lateral File Light Gray","683.99"
"100319055","Avery White Printable Round Mailing Seals, 1"" Diameter, For Laser Or Inkjet Printers, 1,800-count","14.49"
"11130663","Smead Classification Folders 4-Section Blue 2/5 Cut Legal 10ct","33.99"
"100004106","Sleep Science 10"" Memory Foam Full Mattress","569.99"
"100032599","Royal® 16-Sheet Cross-cut Shredder","89.97"
"100290584","Sandisk CZ600 Cruzer Glide 256 GB USB 3.0 Flash Drive","39.99"
"11131774","TOPS Weekly Time Card - Numbered Days, 3-1/2 inch x 8-1/2 inch 500ct TOP 1291","18.69"
"100156632","Reece 7-piece Counter-Height Dining Set","1,499.99"
"100237463","Bellino Queen 4PC Sheet Set or 3PC Duvet Set - Made in Italy","149.99"
"100162227","Veratex Platinum Collection: 3-pc Linen/Cotton Duvet Cover Set - Bellevue Blue","149.97"
"11757642","Fairfield 26"" Swivel Barstool","269.99"
"100290666","Starbucks® Veranda Blend Blonde Roast Ground Coffee 20 oz, 3-Pack","42.99"
"100020841","Guardian WG030504 WaterGuard Wiper Scraper Mat 36"" x 60"" Charcoal","64.99"
"100324756","Norah 6-piece Cal King Storage Bedroom Set","3,699.99"
"100169713","Neenah Astrobrights Paper, Letter, Fireball Fuchsia, 24lb, 500ct ","10.99"
"100011259","Braylen 4-piece 100% Leather Set","2,799.99"
"100119237","Kirkland Signature Variety Snacking Nuts Two 30-count Boxes","38.99"
"100215845","LG 2.2CuFt Over-the-Range Microwave Oven in Black Stainless Steel","539.99"
"100223676","Crest Pro-Health Mouthwash 1.5 Liter, 2-count","9.49"
"100102333","BIC Atlantis Ballpoint Retractable Pen, Asst Colors, 4ct ","2.99"
"11504403","Smead Easy Grip® Pocket, 5-1/4"" Expansion, Legal Size, Redrope, 10ct ","20.39"
"11136307","Silvertone SD3000 41"" Dreadnought Acoustic Guitar Bundle","79.99"
"100304876","DynaTrap Insect and Mosquito Trap-Glow Series","119.99"
"11613033","HON 10500 Series 2-Drawer Lateral File Mahogany","509.99"
"100317638","Bulova Swarovski Crystal Women's Watch","139.99"
"11642165","Aniko 62"" Media Console","1,299.99"
"100241567","Hughes 30"" Swivel Barstool","159.99"
"100312503","HP ENVY 17-s143cl 17t Touchscreen Laptop - Intel Core i7 - 4GB Graphics - 1080p ","899.99"
"100216731","Balt Up-Rite Single Monitor Desk Mount Sit/Stand Workstation","307.99"
"100056092","The Coffee Bean & Tea Leaf® Four $25 Gift Cards","79.99"
"100245495","Kaden Accent Cabinet","319.99"
"100313263","Tommy Bahama Nautical Escape Lotion, Soap & Candle Set","19.99"
"100311470","Sid Wainer & Son Cheddar Cheese Collection","89.99"
"100123933","Peet’s Coffee French Roast 120 K-Cups Pods","64.99"
"100224192","Wine Enthusiast Giant 300 Left-Hinged Single-Zone Free-Standing Wine Cellar ","1,899.99"
"100047255","Sid Wainer and Son International Cheese Collection","159.99"
"100284516","Whirlpool Gold 10.0CuFt Double Wall Oven with True Convection Cooking in Stainless Steel - WOD93EC0AS","2,149.99"
"100310121","Samsung  78"" Class (78.0"" Diag) Curved 4K UHD LED LCD TV UN78KU750DFXZA","3,979.99"
"11132273","Avery Ready Index-Table of Contents Dividers 5-Tab 24-Set AVE 11167","31.69"
"100301609","Madden NFL 17 Playstation 4 Video Game","49.99"
"100172323","Kirkland Signature Supreme Diapers Size 4; 180ct","38.99"
"100022433","TRINITY 4-Tier Wire Shelving Rack | 48"" x 18"" x 72"" | NSF | Includes Wheels and Liners | Black","84.99"
"100325197","Vizio SP70 SmartCast Crave Pro Wifi Speaker","249.99"
"100285863","Round Brilliant 1.60 ctw VS2 Clarity, I Color Diamond Platinum Wedding Set","6,299.99"
"100058828","Dry Max Waterproof Mattress Pad","36.99"
"100308909","LG Studio 23.5CuFt Counter Depth with InstaView Refrigerator in Black Stainless Steel - LSFXC2496D","3,199.99"
"100315780","Dell Inspiron 3000 Series Desktop - Intel Core i5","579.99"
"100306230","Levi’s Men’s Black Denim Shoe","17.99"
"100069508","Oliso® Pro-1000 Vacuum Food Sealer Starter Kit ","139.99"
"100120739","BergHOFF Copper Core 2-pc Non Stick Stainless Steel Frypan Set","79.99"
"100228632","Lifetime® Kids Stacking Chair 4pk - Lime","99.99"
"100325520","Hoover Air Lift Deluxe Upright Bagless Vacuum Cleaner","99.99"
"11152094","Swingline GBC Laminating Pouch 3 mil 9"" x 11-1/2"" 100ct ","21.89"
"100145834","Goal Zero Sherpa 50 Solar Kit- Power on the Go","329.99"
"100306821","Blackstone BiFold 7.5"" Foundation- Twin","99.99"
"11765774","Turkish Towel Organic 650 GSM 6-piece or 2-piece Towel Sets","64.99"
"100278105","Hyperlite Men's Life Vest  ","39.99"
"100321357","Hahn Chef Series Handmade Extra Large Equal Double Bowl Sink","349.99"
"11630536","Kirkland Signature Hydrocortisone 1% PLUS Anti-Itch Cream, 8 Ounces",""
"100292403","Carrington 4-piece King Bedroom Set","2,499.99"
"100087771","Nutrisystem $100 eGift Card","79.99"
"100216207","Tanka Bar Slow Smoked Original Half Case, 72-count","139.99"
"11673584","Avery Tent Cards, 3-1/2 inch x 11 inch, White, 50ct AVE 5309","13.89"
"100118306","Nature Made CoQ10 200 mg., 140 Softgels","26.99"
"100248726","Hirsh 6pk 26.5"" Letter Size 4-Drawer Vertical File- Black","999.99"
"11738757","Round Brilliant 0.37 ctw VS2 Clarity, I Color Diamond Platinum Morgan Wedding Band","649.99"
"100285778","Kirkland Signature Pacific Bold Coffee 240 K-Cup Pods","84.99"
"100074872","Icon CTR-TC-1000 Time Clock Time Cards - 1000 Qty","69.99"
"11746380","Cameron Twin Trundle Bed","799.99"
"100286787","Whirlpool Steam Clean 4.5CuFt with Load & Go Bulk Dispenser Washer 7.4CuFt ELECTRIC Steam Refresh Dryer with 15.5"" Pedestals in White | WFW92HEFW, WED92HEFW, XHPC155XW","2,099.99"
"100312369","Las Vegas 2 Rounds Golf Package eCertificate","74.99"
"11681187","Merritt U-Shape Desk with Hutch","789.99"
"100303732","Quartet Classic Series Porcelain Magnetic Dry Erase Whiteboard, Available in Various Sizes","129.99"
"100220283","Schiff Melatonin Ultra, 3 mg., 365 Tablets","9.49"
"100021291","Sharp 8-Digit Handheld Calculator Black ","7.69"
"100055500","Bodega Bay 5-piece Fire Chat","3,299.99"
"100325336","HiQ Cosmetics CoQ10 Anti-Aging Facial Serum","64.99"
"11329908","Ashfield 6-piece King Storage Bedroom Set","4,099.99"
"100113002","BirdRock Home® Oversized Bamboo Divided Hamper","149.99"
"100293816","Aberdeen Tufted Settee in Linen","499.99"
"100309546","Feit 5""-6"" Retrofit 2700K Soft White 850 Lumens 4-pack","42.99"
"100295366","Starbucks VIA Instant Coffee Colombia Medium Roast 26-packets","17.99"
"100312167","Oval Cut 1.51 ct VVS2 Clarity, D Color Diamond Platinum Solitaire Ring","16,999.99"
"100281629","Vistano Chaise Lounge- 2 Pack","999.99"
"100310464","Papermate InkJoy 100 Ballpoint Stick Pen, Medium Point, 48-count, 2-pack","21.99"
"100128956","Novaform Pillow Lounger - Espresso","74.99"
"100169793","Mobil 1 Advanced Full Synthetic Motor Oil 10W-30","36.99"
"100239608","Madeline 5-piece Queen Bedroom Set","2,499.99"
"100241128","Lenox Pearl Essence 3 Piece Towel Set","39.99"
"11333477","Baby's Breath (Gypsophila) -100 Stems","89.99"
"11519755","US Stamp & Sign Stamp Replacement Pad Red Blue USS P4750BR","2.49"
"11326149","Boise Fireworx Paper, Letter, Luminous Lavender, 20lb, 500ct CAS MP2201LV","6.19"
"100159612","Ewan Fabric Rocker Recliner","469.99"
"100106493","Andover Executive Desk with Return and Chair","2,599.99"
"11755962","Princess Cut 1.00 ctw VS2 Clarity, I Color Diamond Platinum Channel Set Band ","1,499.99"
"100005925","Wakefield 5-piece Queen Bedroom Set","1,799.99"
"11760013","Daewoo 1.0CuFt Full Stainless Steel 1000 Watt NSF Commercial Microwave | KOM9P2CES","249.99"
"11151005","Office Impressions Pocket File Straight Tab 5-1/4"" Expansion Redrope/Manila Legal 10ct OFF 82046","14.59"
"100033676","Round Brilliant 0.95 ctw VS2 Clarity, I Color Diamond 14kt White Gold Tear Drop Earrings","1,599.99"
"100291088","Samsung 65"" Class (64.5"" Diag) Curved 4K SUHD LED LCD TV UN65KS850DFXZA","1,979.99"
"100288961","Lapis 14kt Yellow Gold Necklace","199.99"
"100028773","Baby ECOS® Stain and Odor Remover Combo Pack","34.99"
"100215075","Samsung 24"" Class (23.6"" Diag.) 720p HD LED LCD TV LT24E310ND/ZA","99.99"
"100147231","Sojag Messina Galvanized-Steel-Roof Sun Shelter","1,299.99"
"100333330","Cushion Cut 2.02 ct VS2 Clarity, Fancy Yellow Diamond Platinum 2.54 ctw Ring","15,999.99"
"100295501","Leona 30"" Swivel Barstool","299.99"
"11614955","Urban Islands 30"" Grill Head Cover by Bull Outdoor Products","24.99"
"100110043","Tiburon 7-piece Seating Set by Sirio","2,499.99"
"11525785","Pro-Line™ II Deluxe Adjustable Air Grid Back Ergonomic Office Chair","179.99"
"100229950","HP 933XL Ink Cartridge Club Value Pack Assorted ","45.99"
"11529856","Cosequin® Optimized Formula with MSM Equine Powder 3lb Tub 2-pack","219.99"
"100226094","Similac Organic Infant Formula 2ct/34oz","67.99"
"100145540","ECR4Kids' Foldable Tumbling Mat, 4 ft. x 6 ft.","119.99"
"100310698","Dell Inspiron 15 5000 Series 2-in-1 Touchscreen Laptop - 1080p - Office 365 Personal (1-Year)","949.99"
"11151988","Avery Economy Round Ring Reference Binder, 2"" Capacity, Black  ","2.99"
"100054176","Scroll Manor Polypropylene Rug","164.99"
"100041365","THRIVE 276 Total Servings of Organic Premium Freeze Dried Green Peas Food Storage","164.99"
"100309077","Allegro Tufted Upholstered King Bed in Laguna","929.99"
"100311814","2017 Audi FIS Ski World Cup Finals Package in Aspen, CO, courtesy of Visa","2,999.99"
"100113279","Nabisco Variety Snack Pack 40ct","13.29"
"11133309","Redi-Tag Self-stick Index-Tab 1"" x 7/16"" White 104ct RTG 31000","1.79"
"100250426","Thomasville Momentum Gel Choice 12.5"" Twin Mattress","1,299.99"
"11536931","Nicorette Mini Mint Flavor, 135 Lozenges","41.99"
"100102572","Post-it Big Pad, Fuschia, 15 x 15, 30ct","8.99"
"11528051","Dynamic Canadian Hemlock Sauna Backrest","39.99"
"11683597","HP 650A Toner Cartridge Black","247.99"
"100120199","How to Read a Safety Data Sheet Poster","24.99"
"11243881","Smead SuperTab Folder Assorted Light Colors 1/3 Cut Letter 100ct","17.89"
"100315344","Acadia 6-piece Seating Set","1,999.99"
"100230589","LightHeaded™ Edgewood Full Sleigh Bed - Black","549.99"
"11244528","Tennsco Stur-d-Stor Boltless Shelving 36"" x 18-1/2"" x 72"" in Sand Color","71.89"
"11128006","HON Comfortask Chair Adjustable Arms HON 5995T","42.99"
"100307623","Bialetti Sapphire Nonstick 10-piece Cookware Set","189.99"
"100153345","Keyhole 6 ft. x 6 ft. Composting Garden Bed","259.99"
"100243221","Jansal Valley Fruitwood Smoked Uncured Sliced Bacon","69.99"
"100102549","Fellowes Document Stand, Letter, White/Gray ","19.49"
"100285614","Character Boys' Velvet Fleece Hooded Robe, Justice League","12.99"
"11535056","Earth Friendly Products ECOS® Liquid Laundry Detergent Magnolia & Lily 2-pack","34.99"
"100316512","SHISEIDO FUTURE SOLUTION LX Ultimate Regenerating Serum","159.99"
"100227743","Nature's Lab Hyaluronic Acid with BioCell Collagen, 180 Vegetarian Capsules","22.99"
"100295086","  ""Almond Rain"" Limited Edition Gicleé on Canvas by Simon Bull","949.99"
"100294310","Hahn Chef Series Extra Large Flat Front Farmhouse Sink","379.99"
"100142071","Novaform 16.5"" Grande Elegance Cal King Memory Foam Mattress","1,499.99"
"11741404","Avery Heavy Duty, Framed View Binders ","15.49"
"11675456","Brookshire 7-piece Counter-Height Dining Set","1,699.99"
"11767196","First Alert Digital 0.35 CuFt Digital Anti-Theft Security Safe","74.99"
"100226891","Stylehaven Nantucket Horizontal Stripe Rug","89.99"
"100249950","LG Styler Steam Clothing Care with TrueSteam & Heat Pump System - Model S3RERB  ","1,499.99"
"100303181","Smithsonian Alphabet Friends Educational Rug","99.99"
"11326703","HP 64X Toner Cartridge Black","291.99"
"100328227","Honeybee Gardens Stackable Mineral Color Collection","29.99"
"100026108","Office Impressions Medium Binder Clips 36ct ","2.19"
"100013091","Telluride Cal King Bed","1,599.99"
"100314298","Lucia Stacking Chair 2-pack, Red","114.99"
"11515172","ES Robbins Chair Mat for High Pile Carpet, 46"" x 60"" No Lip, Clear ","95.99"
"100277321","CyberPower 1500VA / 900Watts Simulated Sine Wave UPS With GreenPower Technology ","129.99"
"100071096","Starbucks® Classic Hot Cocoa Mix 2 Count - 1.87 lb. Each","29.99"
"100323070","Honest Beauty Lip Gloss Trios","19.97"
"11738446","Office Impressions Perforated Ruled Pad Legal White 6ct OFF 80630","13.49"
"100222798","Outland 18"" Portable Propane Fire Bowl Premium","124.99"
"11707330","MasterVision Grid Dry Erase Board w/Accessory Silver Frame 72 x 48","359.99"
"100152583","Nicorette White Ice Gum, 200 Pieces","46.99"
"100150569","282 Total Servings Nutristore Instant Black Beans 6-pack","69.99"
"100212158","Montcross 7-piece Dining Set","1,299.99"
"100289968","Kirkland Signature Men’s Cotton Tee","11.99"
"100291887","Lawrence Occasional Table Collection","329.99"
"100006287","Jayden Full Bed","649.99"
"100296744","Sleep Science Active Bunk & Trundle Medium-firm Twin/Full 2-pack","679.99"
"100021823","Innovera Remanufactured for HP 564XL High Yield Magenta Ink Cartridge 2-pk","29.99"
"100311412","Realtree Boys' Hoodie","16.99"
"100102407","Wilson Jones Heavy Duty Round Ring View Binder 2"" Red","4.79"
"100009258","basyx 48""W x 72""H Gray Panel BSX P7248GYGY","184.99"
"100234541","PreGra Platinum Fescue","69.99"
"100313566","HP Pavilion 27-a127c 27"" Touchscreen All-in-One Desktop - Intel Core i7 - 2GB Graphics - 1080p","999.99"
"100230335","Canon PowerShot SX530 Digital Camera Bundle","249.99"
"11606979","Innovera Remanufactured for HP 92A Black Toner Cartridge ","29.89"
"100150003","Marsh Hill 4-piece Cal King Storage Bedroom Set","3,349.99"
"100035701","Quincy Jet Black Swivel Tilt Chair","169.99"
"100247535","LG Mega Capacity 5.2CuFt TurboWash® Washer with On-Door Control Panel in White - WM9000HWA","1,199.99"
"100293341","Princess Cut 2.00 ctw VS2 Clarity, I Color Diamond Platinum Three Stone Ring","6,499.99"
"100292687","Whirlpool 4-piece ELECTRIC 25CuFt 3-Door French Door Kitchen Suite in Stainless Steel - WRF736SDAM, WGE745C0FS, WDT720PADM, WMH53520CS","3,399.99"
"11677445","Full-Custom Cabinets by Tuscan Hills Kitchens & BathsShips in 6-8 weeks ",""
"100244957","Portofino 5-piece Folding Bistro Set","399.99"
"100032277","Remington i-LIGHT Pro Premier Intense Pulse Light Hair Removal System","199.99"
"100290646","Starbucks® Caffè Verona® Blend Dark Roasted Ground Coffee 3/20oz","42.99"
